,mean,sd,min,max,n_iterations,cv_percent,range,range_percent
SRR1524597,7.03671644294898,0.02426814294475631,6.987931073494051,7.110743287073567,100,0.3448787959769756,0.12281221357951555,1.7453057057965922
SRR1524598,4.846359580051029,0.02075528973134737,4.793643602661726,4.898426929779594,100,0.42826557519136516,0.1047833271178682,2.1621038510882618
SRR1524599,9.634608931027408,0.012069728000006956,9.605765722723044,9.668066659984095,100,0.12527470586935252,0.06230093726105146,0.6466369077048555
SRR1524600,9.205054882084529,0.015711283046707582,9.161457120744382,9.240213768458096,100,0.17068103610425933,0.07875664771371405,0.8555804253486343
SRR1524601,9.813559233057259,0.0121566819513535,9.775319140102548,9.841784227558824,100,0.12387638024747806,0.066465087456276,0.677278099391161
SRR1524602,7.320947307985781,0.019364971507164815,7.281552161834861,7.37100858373339,100,0.2645145592844421,0.08945642189852965,1.2219241327000054
SRR1524603,9.302886342160594,0.0059946354058447275,9.287237011220006,9.316547583535456,100,0.06443844614845068,0.029310572315450756,0.31506965943048787
SRR1524604,9.062764157206628,0.01753631427471685,9.008622775385602,9.100369638459377,100,0.19349851734552898,0.09174686307377478,1.012349670390777
SRR1524605,7.8964240635920575,0.012827539358978561,7.865440442875519,7.932287380158862,100,0.1624474478026368,0.06684693728334334,0.8465469527093114
SRR1524606,9.308777280942211,0.014684818875603474,9.256863998281329,9.345573551792327,100,0.1577523925260044,0.08870955351099852,0.9529667628058189
SRR1524607,7.7703049524551,0.01961114676792961,7.714961881568221,7.81921142748631,100,0.2523858058071876,0.10424954591808877,1.3416403417365255
SRR1524608,8.332990641671834,0.01591880348264128,8.279592976617668,8.36417083953739,100,0.19103349766210123,0.08457786291972269,1.0149760938979522
SRR1524609,9.994074596828753,0.00837208611844386,9.976974679577616,10.01176730856333,100,0.0837704985822342,0.03479262898571456,0.34813257244202184
